candidate_id,identity_key,name_en_candidate,vendor_body_tags,body_part_candidates_ko,equipment_candidates,recording_type_candidates,source_count,male_count,female_count,duplicate_review_group_id,duplicate_review_key,default_male_media_id_candidate,default_female_media_id_candidate,media_pairing_status,name_ko,primary_muscles_ko,secondary_muscles_ko,movement_pattern,posture_context,catalog_status,qa_status
gvc_635d93dd9256,seated side crunch wall,Seated Side Crunch (wall),Waist,코어,,reps,1,1,0,gvr_635d93dd9256,seated side crunch wall,gv_m_7549250528,,male_only,,,,,,review,auto_candidate
gvc_f95c350b54b0,seated side glute lift on a chair,Seated Side Glute Lift On A Chair,Hips,하체,,,1,0,1,gvr_f95c350b54b0,seated side glute lift on a chair,,gv_f_7be4a0ef18,female_only,,,,,,review,auto_candidate
gvc_f8241c333cda,seated side neck stretch on a padded stool,Seated Side Neck Stretch On A Padded Stool (,,,,duration,1,0,1,gvr_f8241c333cda,seated side neck stretch on a padded stool,,gv_f_3820193d7a,female_only,,,,,,review,auto_candidate
gvc_7f1b73e48128,seated side to side leg raise crunch on floor,Seated Side To Side Leg Raise Crunch On Floor,Waist,코어,,reps,1,1,0,gvr_7f1b73e48128,seated side to side leg raise crunch on floor,gv_m_cdd1fc3f53,,male_only,,,,,,review,auto_candidate
gvc_2d3614021527,seated single leg hamstring stretch,Seated Single Leg Hamstring Stretch,Thighs,하체,,duration,2,1,1,gvr_2d3614021527,seated single leg hamstring stretch,gv_m_eb16d4ef50,gv_f_30553122e4,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_f6c26b761895,seated single leg raise,Seated Single Leg Raise,Hips,하체,,reps,2,1,1,gvr_f6c26b761895,seated single leg raise,gv_m_a96737a1fa,gv_f_d5ae05d512,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_a5b228fa47bd,seated single leg raise on chair,Seated Single Leg Raise On Chair,Hips,하체,,reps,1,1,0,gvr_a5b228fa47bd,seated single leg raise on chair,gv_m_b04cac63a9,,male_only,,,,,,review,auto_candidate
gvc_89e135935761,seated skater on a chair,Seated Skater On A Chair,Plyometrics,,,,1,1,0,gvr_89e135935761,seated skater on a chair,gv_m_edf6e7e57a,,male_only,,,,,,review,auto_candidate
gvc_6685dbdbcebd,seated sky gaze,Seated Sky Gaze,Waist,코어,,,1,0,1,gvr_6685dbdbcebd,seated sky gaze,,gv_f_f1c80d69ab,female_only,,,,,,review,auto_candidate
gvc_cc9af405a5cc,seated sky look,Seated Sky Look,Stretching,,,,2,1,1,gvr_cc9af405a5cc,seated sky look,gv_m_8574dac8bf,gv_f_ac742f290b,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_f7fe6633013f,seated stick pass around stretch,Seated Stick Pass Around Stretch,Shoulders,어깨,,duration,2,1,1,gvr_f7fe6633013f,seated stick pass around stretch,gv_m_28b96c17ca,gv_f_65e8d1be37,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_9eacfd62fca7,seated straight leg calf stretch,Seated Straight Leg Calf Stretch,Calves,하체,,duration,1,0,1,gvr_9eacfd62fca7,seated straight leg calf stretch,,gv_f_46f3bfd4da,female_only,,,,,,review,auto_candidate
gvc_82234cf73c45,seated tibialis anterior press,Seated Tibialis Anterior Press,Calves,하체,,,1,0,1,gvr_82234cf73c45,seated tibialis anterior press,,gv_f_9ff91e4dc6,female_only,,,,,,review,auto_candidate
gvc_835ef281d459,seated twist straight arm,Seated Twist (straight Arm),Waist,코어,,,1,1,0,gvr_835ef281d459,seated twist straight arm,gv_m_b5b9fd377e,,male_only,,,,,,review,auto_candidate
gvc_348227e8d89d,seated twist stretch,Seated Twist Stretch,Stretching,,,,1,1,0,gvr_348227e8d89d,seated twist stretch,gv_m_1a62a6c935,,male_only,,,,,,review,auto_candidate
gvc_1a801e96e143,seated twist with a towel on a padded stool,Seated Twist With A Towel On A Padded Stool,,,,,1,1,0,gvr_1a801e96e143,seated twist with a towel on a padded stool,gv_m_7cf3557ebe,,male_only,,,,,,review,auto_candidate
gvc_e5a92ae0c250,seated under knee clap on a chair,Seated Under Knee Clap On A Chair,Waist,코어,,,1,1,0,gvr_e5a92ae0c250,seated under knee clap on a chair,gv_m_0792dbc65e,,male_only,,,,,,review,auto_candidate
gvc_fde85e8c3fbf,seated underhand arm circle on a chair,Seated Underhand Arm Circle On A Chair,Shoulders,어깨,,,1,1,0,gvr_fde85e8c3fbf,seated underhand arm circle on a chair,gv_m_c51da3c80a,,male_only,,,,,,review,auto_candidate
gvc_5dfbb0f4e59f,seated upright twists on a chair,Seated Upright Twists On A Chair,Waist,코어,,,1,1,0,gvr_5dfbb0f4e59f,seated upright twists on a chair,gv_m_3ff1b023cb,,male_only,,,,,,review,auto_candidate
gvc_5e1ba78692c9,seated wide angle pose sequence,Seated Wide Angle Pose Sequence,Thighs,하체,,duration,1,1,0,gvr_5e1ba78692c9,seated wide angle pose sequence,gv_m_44d737ebda,,male_only,,,,,,review,auto_candidate
gvc_3e09eeed3ca1,seated windshield wipers on a chair,Seated Windshield Wipers On A Chair,Waist,코어,,,1,1,0,gvr_3e09eeed3ca1,seated windshield wipers on a chair,gv_m_54e4596ee2,,male_only,,,,,,review,auto_candidate
gvc_54965e7892cc,seating alternate leg abduction and extension mal,Seating Alternate Leg Abduction And Extension (mal,,,,,1,1,0,gvr_54965e7892cc,seating alternate leg abduction and extension mal,gv_m_f6ad7c79f6,,male_only,,,,,,review,auto_candidate
gvc_e531ebead74d,self assisted inverse leg curl version 2,Self Assisted Inverse Leg Curl (version 2),Thighs,하체,,,1,1,0,gvr_6a98667c916e,self assisted inverse leg curl,gv_m_e5dd0e3942,,male_only,,,,,,review,auto_candidate
gvc_e531eaead74d,self assisted inverse leg curl version 3,Self Assisted Inverse Leg Curl (version 3),Thighs,하체,,,1,1,0,gvr_6a98667c916e,self assisted inverse leg curl,gv_m_94d47d76aa,,male_only,,,,,,review,auto_candidate
gvc_5ade19da8cda,self assisted inverted pullover,Self Assisted Inverted Pullover,Back,등,,,2,1,1,gvr_5ade19da8cda,self assisted inverted pullover,gv_m_ebd4eb9729,gv_f_9dd5d90a79,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_3ef8fd39b992,self assisted neutral grip chin up,Self Assisted Neutral Grip Chin Up,Back,등,,,1,1,0,gvr_3ef8fd39b992,self assisted neutral grip chin up,gv_m_2fd6f55f04,,male_only,,,,,,review,auto_candidate
gvc_1e8c2a9c0682,semi squat jump,Semi Squat Jump,Plyometrics,,,,1,1,0,gvr_1e8c2a9c0682,semi squat jump,gv_m_ccb1e74da6,,male_only,,,,,,review,auto_candidate
gvc_25c4e1fadbe1,serratus wall slide,Serratus Wall Slide,Back,등,,,1,1,0,gvr_25c4e1fadbe1,serratus wall slide,gv_m_ef9b510697,,male_only,,,,,,review,auto_candidate
gvc_dde29efe3aaa,shin box switch,Shin Box Switch,Stretching,,,,1,1,0,gvr_dde29efe3aaa,shin box switch,gv_m_fcc1a027e0,,male_only,,,,,,review,auto_candidate
gvc_ac594dd39821,shoulder backbend stretch,Shoulder Backbend Stretch,Shoulders,어깨,,duration,1,1,0,gvr_ac594dd39821,shoulder backbend stretch,gv_m_69098123ad,,male_only,,,,,,review,auto_candidate
gvc_93f76fab739d,shoulder backbend stretch version 2,Shoulder Backbend Stretch (version 2),Shoulders,어깨,,duration,1,1,0,gvr_ac594dd39821,shoulder backbend stretch,gv_m_c221419215,,male_only,,,,,,review,auto_candidate
gvc_6bc6619ee250,shoulder grip pull up,Shoulder Grip Pull Up,Back,등,,,2,1,1,gvr_6bc6619ee250,shoulder grip pull up,gv_m_15eb7b8006,gv_f_c5ef4410a0,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d009cface546,shoulder rotation twist split lunge stretch,Shoulder Rotation Twist Split Lunge Stretch,,,,duration,1,1,0,gvr_d009cface546,shoulder rotation twist split lunge stretch,gv_m_65fc655394,,male_only,,,,,,review,auto_candidate
gvc_c0e60685ce38,shoulder stretch behind the back,Shoulder Stretch Behind The Back,Shoulders,어깨,,duration,1,1,0,gvr_c0e60685ce38,shoulder stretch behind the back,gv_m_3e6388e9c2,,male_only,,,,,,review,auto_candidate
gvc_4753f068bbd3,shoulder tap,Shoulder Tap,Waist,코어,,,1,1,0,gvr_4753f068bbd3,shoulder tap,gv_m_1de7787da2,,male_only,,,,,,review,auto_candidate
gvc_1a541d63924c,shoulder tap jack plank,Shoulder Tap Jack Plank,Plyometrics,,,,1,1,0,gvr_1a541d63924c,shoulder tap jack plank,gv_m_1a551fe856,,male_only,,,,,,review,auto_candidate
gvc_4e9983b7831a,shoulder tap push up,Shoulder Tap Push Up,Plyometrics,,,,1,1,0,gvr_4e9983b7831a,shoulder tap push up,gv_m_db60653201,,male_only,,,,,,review,auto_candidate
gvc_95f4e02195aa,shrimp squat,Shrimp Squat,Thighs,하체,,,1,1,0,gvr_95f4e02195aa,shrimp squat,gv_m_e61cd48a02,,male_only,,,,,,review,auto_candidate
gvc_65def61fa363,shuffle air bike,Shuffle Air Bike,Plyometrics,,,,1,1,0,gvr_65def61fa363,shuffle air bike,gv_m_6948c68d4b,,male_only,,,,,,review,auto_candidate
gvc_053c422c9666,shuffle hops,Shuffle Hops,Hips,하체,,,1,1,0,gvr_053c422c9666,shuffle hops,gv_m_50b7ee959e,,male_only,,,,,,review,auto_candidate
gvc_5e83a16664f2,shuffle leg lift,Shuffle Leg Lift,Plyometrics,,,,1,1,0,gvr_5e83a16664f2,shuffle leg lift,gv_m_ac86bfba5b,,male_only,,,,,,review,auto_candidate
gvc_bbcf2760e7cf,sicilian roll up,Sicilian Roll Up,Waist,코어,,,1,1,0,gvr_bbcf2760e7cf,sicilian roll up,gv_m_b8bca0ba45,,male_only,,,,,,review,auto_candidate
gvc_1960f68b9703,side and front in out,Side And Front In Out,Waist,코어,,,1,1,0,gvr_1960f68b9703,side and front in out,gv_m_c39b93c82c,,male_only,,,,,,review,auto_candidate
gvc_188e053edebb,side bend arms above,Side Bend Arms Above,Waist,코어,,,1,1,0,gvr_188e053edebb,side bend arms above,gv_m_e61d1cdf2d,,male_only,,,,,,review,auto_candidate
gvc_45e5c6b16faf,side bend plank,Side Bend Plank,Waist,코어,,duration,1,1,0,gvr_45e5c6b16faf,side bend plank,gv_m_7f8925e220,,male_only,,,,,,review,auto_candidate
gvc_66ea5abd24d9,side bend side lunge,Side Bend Side Lunge,Plyometrics,,,,1,0,1,gvr_66ea5abd24d9,side bend side lunge,,gv_f_505512cf1e,female_only,,,,,,review,auto_candidate
gvc_7fb14ecb6947,side bow stretch,Side Bow Stretch,Waist,코어,,duration,1,0,1,gvr_7fb14ecb6947,side bow stretch,,gv_f_d79bae5cb8,female_only,,,,,,review,auto_candidate
gvc_45e27408b465,side bridge,Side Bridge,Waist,코어,,,1,0,1,gvr_45e27408b465,side bridge,,gv_f_cfd76d5feb,female_only,,,,,,review,auto_candidate
gvc_6d14e2a2c8cb,side bridge bent knee,Side Bridge (bent Knee),Thighs,하체,,,1,0,1,gvr_6d14e2a2c8cb,side bridge bent knee,,gv_f_1edf9181a1,female_only,,,,,,review,auto_candidate
gvc_c7d00cb23b2f,side bridge hip abduction,Side Bridge Hip Abduction,Hips,하체,,,2,1,1,gvr_c7d00cb23b2f,side bridge hip abduction,gv_m_0e5c1e9f2c,gv_f_f5f1e73a31,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_7e1d8f9d9a5d,side bridge hip abduction star,Side Bridge Hip Abduction (star),Hips,하체,,,1,0,1,gvr_7e1d8f9d9a5d,side bridge hip abduction star,,gv_f_3dbb159cbe,female_only,,,,,,review,auto_candidate
gvc_a7e6a7a99395,side bridge with bent leg,Side Bridge With Bent Leg,Hips,하체,,,1,1,0,gvr_a7e6a7a99395,side bridge with bent leg,gv_m_f5a47eed41,,male_only,,,,,,review,auto_candidate
gvc_2181ea2c467e,side camel,Side Camel,Stretching,,,,2,1,1,gvr_2181ea2c467e,side camel,gv_m_2841a8765f,gv_f_603b389f65,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_c413ac14b037,side clamp,Side Clamp,Hips,하체,,,1,1,0,gvr_c413ac14b037,side clamp,gv_m_005788ba96,,male_only,,,,,,review,auto_candidate
gvc_b01301e23b62,side crab walk back fly,Side Crab Walk Back Fly,Plyometrics,,,,1,0,1,gvr_b01301e23b62,side crab walk back fly,,gv_f_e63b3b8873,female_only,,,,,,review,auto_candidate
gvc_adcb739d83b8,side crawl,Side Crawl,Waist,코어,,,1,1,0,gvr_adcb739d83b8,side crawl,gv_m_9205c5de48,,male_only,,,,,,review,auto_candidate
gvc_6eebb90df81b,side crow yoga pose,Side Crow Yoga Pose,Stretching,,,,1,0,1,gvr_6eebb90df81b,side crow yoga pose,,gv_f_2cdf6a1084,female_only,,,,,,review,auto_candidate
gvc_0a3e614dd820,side crunch,Side Crunch,Waist,코어,,reps,1,0,1,gvr_0a3e614dd820,side crunch,,gv_f_b9ec5768ef,female_only,,,,,,review,auto_candidate
gvc_9fc26c42f0ee,side crunch version 2,Side Crunch (version 2),Waist,코어,,reps,2,0,2,gvr_0a3e614dd820,side crunch,,,female_only,,,,,,review,auto_candidate
gvc_22b2e72ff552,side crunch against wall,Side Crunch Against Wall,Waist,코어,,reps,1,1,0,gvr_22b2e72ff552,side crunch against wall,gv_m_2f1bf4dc55,,male_only,,,,,,review,auto_candidate
gvc_d9e4caf152c2,side crunch squat,Side Crunch Squat,Plyometrics,,,,1,1,0,gvr_d9e4caf152c2,side crunch squat,gv_m_9afee89c34,,male_only,,,,,,review,auto_candidate
gvc_664d752f9961,side floor tap plank,Side Floor Tap Plank,Waist,코어,,duration,1,1,0,gvr_664d752f9961,side floor tap plank,gv_m_64add7bf0a,,male_only,,,,,,review,auto_candidate
gvc_71fcd4073b11,side glute raise chair supported,Side Glute Raise Chair Supported,Hips,하체,,,1,0,1,gvr_71fcd4073b11,side glute raise chair supported,,gv_f_efe7b01b3c,female_only,,,,,,review,auto_candidate
gvc_387558ca5147,side hands standing crunch,Side Hands Standing Crunch,Plyometrics,,,,1,0,1,gvr_387558ca5147,side hands standing crunch,,gv_f_d3b74a279a,female_only,,,,,,review,auto_candidate
gvc_661ed826f515,side hip on parallel bars,Side Hip (on Parallel Bars),Waist,코어,,,1,1,0,gvr_661ed826f515,side hip on parallel bars,gv_m_0d9f4e4594,,male_only,,,,,,review,auto_candidate
gvc_cb73ca9216c0,side hip abduction,Side Hip Abduction,Hips,하체,,,2,1,1,gvr_cb73ca9216c0,side hip abduction,gv_m_ec70560b2a,gv_f_2c58d77a70,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_b00fcb97b875,side hop ski,Side Hop Ski,Plyometrics,,,,1,1,0,gvr_b00fcb97b875,side hop ski,gv_m_3385813ac1,,male_only,,,,,,review,auto_candidate
gvc_d45a6c127c4a,side jump twist,Side Jump Twist,Plyometrics,,,,2,1,1,gvr_d45a6c127c4a,side jump twist,gv_m_150ccd42d1,gv_f_38adfe01a1,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_3b7b177c5b09,side kick burpee,Side Kick Burpee,HIIT,,,reps,2,1,1,gvr_3b7b177c5b09,side kick burpee,gv_m_b04235f551,gv_f_69b8f1f786,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_1186d6d2be9d,side kick through,Side Kick Through,Waist,코어,,,1,1,0,gvr_1186d6d2be9d,side kick through,gv_m_182e7cc32e,,male_only,,,,,,review,auto_candidate
gvc_0527664c070d,side knee leg raise,Side Knee Leg Raise,Plyometrics,,,,1,0,1,gvr_0527664c070d,side knee leg raise,,gv_f_e261d733f4,female_only,,,,,,review,auto_candidate
gvc_bc76d2171209,side knee leg raise pressdown,Side Knee Leg Raise Pressdown,Plyometrics,,,,1,0,1,gvr_bc76d2171209,side knee leg raise pressdown,,gv_f_b9a27f58b2,female_only,,,,,,review,auto_candidate
gvc_150a708ca0e1,side kneeling push up,Side Kneeling Push Up,Chest,가슴,,reps,1,1,0,gvr_150a708ca0e1,side kneeling push up,gv_m_4cc2000d14,,male_only,,,,,,review,auto_candidate
gvc_b62bf2084c70,side leg raise jack,Side Leg Raise Jack,Plyometrics,,,,1,1,0,gvr_b62bf2084c70,side leg raise jack,gv_m_39dc0f9ea1,,male_only,,,,,,review,auto_candidate
gvc_7a5a0165c60d,side lunge,Side Lunge,Thighs,하체,,reps,2,1,1,gvr_7a5a0165c60d,side lunge,gv_m_200e2cb05e,gv_f_f9c56369c4,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_f6d4148c142f,side lunge adductor stretch,Side Lunge Adductor Stretch,Hips,하체,,duration,1,1,0,gvr_f6d4148c142f,side lunge adductor stretch,gv_m_6d0ad39fa4,,male_only,,,,,,review,auto_candidate
gvc_ee5457c6606d,side lunge hop,Side Lunge Hop,Plyometrics,,,,1,0,1,gvr_ee5457c6606d,side lunge hop,,gv_f_8f6056b675,female_only,,,,,,review,auto_candidate
gvc_8c2656a2667c,side lunge overhead reach plyometrics col,Side Lunge Overhead Reach Plyometrics Col,,,,reps,1,0,1,gvr_8c2656a2667c,side lunge overhead reach plyometrics col,,gv_f_cedd2668b4,female_only,,,,,,review,auto_candidate
gvc_9041d71e0559,side lunge rock advanced,Side Lunge Rock (advanced),Hips,하체,,reps,1,0,1,gvr_9041d71e0559,side lunge rock advanced,,gv_f_f0d20fa21c,female_only,,,,,,review,auto_candidate
gvc_cefbbfeb748e,side lunge rock beginner,Side Lunge Rock (beginner),Hips,하체,,reps,1,0,1,gvr_cefbbfeb748e,side lunge rock beginner,,gv_f_0767225476,female_only,,,,,,review,auto_candidate
gvc_6db3579b372c,side lunge stretch,Side Lunge Stretch,Thighs,하체,,duration,1,0,1,gvr_6db3579b372c,side lunge stretch,,gv_f_cd579c205d,female_only,,,,,,review,auto_candidate
gvc_54f55635d80a,side lunge stretch version 2,Side Lunge Stretch (version 2),Stretching,,,,2,1,1,gvr_6db3579b372c,side lunge stretch,gv_m_61c3f0cf88,gv_f_b0679ea63c,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_e76da8be5236,side lunge stretch version 2 advanced,Side Lunge Stretch (version 2) (advanced),,,,duration,1,0,1,gvr_5cd98b05c4b0,side lunge stretch advanced,,gv_f_a099996901,female_only,,,,,,review,auto_candidate
gvc_b9e818171d5a,side lunge windmill,Side Lunge Windmill,Plyometrics,,,,1,1,0,gvr_b9e818171d5a,side lunge windmill,gv_m_d9030aab19,,male_only,,,,,,review,auto_candidate
gvc_394652bfda38,side lunge with hip rotation,Side Lunge With Hip Rotation,Hips,하체,,reps,1,1,0,gvr_394652bfda38,side lunge with hip rotation,gv_m_872d948b7a,,male_only,,,,,,review,auto_candidate
gvc_e9b153b03bb3,side lunge wood chop,Side Lunge Wood Chop,Plyometrics,,,,1,0,1,gvr_e9b153b03bb3,side lunge wood chop,,gv_f_cf1538fdfd,female_only,,,,,,review,auto_candidate
gvc_e56e54eb6f05,side lying 90 degrees hip clam,Side Lying 90 Degrees Hip Clam,Hips,하체,,,1,0,1,gvr_e56e54eb6f05,side lying 90 degrees hip clam,,gv_f_5a16d3c497,female_only,,,,,,review,auto_candidate
gvc_e0737ee2ad5b,side lying 90 degrees hip clam and kick h,Side Lying 90 Degrees Hip Clam And Kick H,,,,,1,0,1,gvr_e0737ee2ad5b,side lying 90 degrees hip clam and kick h,,gv_f_396d74e4f7,female_only,,,,,,review,auto_candidate
gvc_28d771a22888,side lying abdominal press against arm,Side Lying Abdominal Press Against Arm,Waist,코어,,,1,0,1,gvr_28d771a22888,side lying abdominal press against arm,,gv_f_e17c51d613,female_only,,,,,,review,auto_candidate
gvc_e7c185a8b4bc,side lying chest stretch,Side Lying Chest Stretch,Chest,가슴,,duration,1,1,0,gvr_e7c185a8b4bc,side lying chest stretch,gv_m_5acfc8fd2a,,male_only,,,,,,review,auto_candidate
